Customer_id,corp,cohort,cohort_text,ethnic,language,groupcode,cust_res,enhanced_est_income,i1_combined_age,i1_gendercode,dwelling_type,length_of_residence,number_of_children,occupation_group1,education_individual1,product_id,zipcode,ethnic1,lnguage,lnth_res
1296,7868,L62,L62,19,1,E,2,D,E84,F,S,27,0,I9,51,5,11755,ITALIAN,ENGLISH,26-30 Years
1297,7801,H41,H41,19,1,E,4,L,E81,F,S,0,1,K9,52,5,11735,ITALIAN,ENGLISH,0 Years
1298,7801,J52,J52,XG,1,C,13,F,E24,M,S,17,0,I4,52,18,11757,S ASIAN,ENGLISH,16-20 Years
1299,7801,K58,K58,19,~,E,3,B,E57,F,S,24,0,K3,12,18,11758,ITALIAN,UNKNOWN,20-25 Years
1300,7818,L61,L61,85,~,A,1,F,E67,M,S,41,1,I9,55,18,11706,AFRICAN AMERICAN,UNKNOWN,36+ Years
1301,7801,P70,P70,1,1,K,3,L,E65,M,S,12,0,I9,54,18,11701,ENGLISH,ENGLISH,11-15 Years
1302,7801,L62,L62,19,~,E,3,B,E46,U,S,7,0,I8,52,18,11701,ITALIAN,UNKNOWN,6-10 Years
1303,7875,A05,A05,~,~,~,~,A,~,M,~,6,1,I8,55,18,8901,UNKNOWN,UNKNOWN,6-10 Years
1304,7837,B11,B11,20,20,O,4,D,E48,M,A,15,1,I8,51,18,10473,HISPANIC,SPANISH,11-15 Years
1305,7801,N66,N66,20,1,O,1,K,E46,F,A,12,3,K3,12,3,11545,HISPANIC,ENGLISH,11-15 Years
1306,7836,B08,B08,U3,1,A,2,E,~,F,~,17,0,I6,51,5,11208,AFRICAN AMERICAN,ENGLISH,16-20 Years
1307,7801,J54,J54,15,1,K,2,D,E87,F,S,63,0,I9,51,18,11702,IRISH,ENGLISH,36+ Years
1308,7801,P70,P70,1,1,K,2,H,E66,U,S,22,0,K3,12,18,11746A,ENGLISH,ENGLISH,20-25 Years
1309,7837,D21,D21,30,30,L,1,A,E53,M,A,16,0,I8,54,3,10463,RUSSIAN,RUSSIAN,16-20 Years
1310,7801,L63,L63,19,1,E,1,D,E88,M,S,55,0,K4,12,18,11729,ITALIAN,ENGLISH,36+ Years
1311,7858,O68,O68,20,1,O,3,H,E48,F,S,9,2,I5,53,18,11793,HISPANIC,ENGLISH,6-10 Years
1312,7868,L61,L61,22,1,L,1,E,E71,M,S,37,0,I9,55,18,11949,POLISH,ENGLISH,36+ Years
1313,7858,J54,J54,33,1,E,1,F,E58,M,S,41,0,I4,55,18,11552,GREEK,ENGLISH,36+ Years
1314,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1315,7858,O68,O68,1,1,K,1,F,E64,M,S,34,1,I1,14,3,11572,ENGLISH,ENGLISH,31-35 Years
1316,7801,I44,I44,20,20,O,10,G,I31,F,S,5,0,K6,55,18,11590,HISPANIC,SPANISH,1-5 Years
1317,7873,L62,L62,19,1,E,5,G,~,M,~,26,0,I8,52,18,10901,ITALIAN,ENGLISH,26-30 Years
1318,7816,K58,K58,22,1,L,2,F,~,F,~,10,0,I9,53,18,11930,POLISH,ENGLISH,6-10 Years
1319,7840,H42,H42,1,1,K,3,H,E67,M,S,8,0,K4,54,18,11716,ENGLISH,ENGLISH,6-10 Years
1320,7858,K55,K55,10,1,K,1,G,E52,M,S,28,0,K6,11,18,11783,GERMAN,ENGLISH,26-30 Years
1321,7816,K58,K58,2,1,K,2,H,E41,F,S,1,1,I5,53,18,11954,SCOTTISH,ENGLISH,1-5 Years
1322,7840,J53,J53,20,20,O,4,H,E52,M,S,48,1,I1,55,18,11779,HISPANIC,SPANISH,36+ Years
1323,7868,J54,J54,10,1,K,4,G,E51,M,S,5,0,I3,51,3,11949,GERMAN,ENGLISH,1-5 Years
1324,7803,H41,H41,20,20,O,5,D,~,U,~,4,0,I8,55,18,10573,HISPANIC,SPANISH,1-5 Years
1325,7836,J49,J49,E1,1,A,3,F,I46,M,A,10,0,I8,52,18,11226,AFRICAN AMERICAN,ENGLISH,6-10 Years
1326,7858,L60,L60,1,1,K,1,G,I56,M,S,7,0,I6,51,18,11783,ENGLISH,ENGLISH,6-10 Years
1327,7840,N66,N66,19,1,E,1,H,E45,M,S,8,0,I8,12,18,11787,ITALIAN,ENGLISH,6-10 Years
1328,7858,K58,K58,19,1,E,2,L,E58,M,S,29,0,I1,51,18,11510,ITALIAN,ENGLISH,26-30 Years
1329,7868,H42,H42,1,1,K,3,A,E78,F,S,1,0,I9,52,18,11776,ENGLISH,ENGLISH,1-5 Years
1330,7801,N65,N65,1,1,K,3,E,E80,M,S,53,0,K9,11,18,11768,ENGLISH,ENGLISH,36+ Years
1331,7862,J54,J54,4,1,G,8,G,~,F,~,2,0,I3,53,18,7030,SWEDISH,ENGLISH,1-5 Years
1332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1333,7801,J53,J53,15,1,K,1,K,E50,M,S,17,4,I6,53,18,11803,IRISH,ENGLISH,16-20 Years
1334,7803,D20,D20,I5,1,A,4,A,E75,F,M,6,0,I9,51,18,10703,AFRICAN AMERICAN,ENGLISH,6-10 Years
1335,7876,J53,J53,19,1,E,5,H,E47,F,S,8,3,I1,14,18,7045,ITALIAN,ENGLISH,6-10 Years
1336,7858,P71,P71,15,1,K,1,F,E65,F,S,37,0,I9,51,18,11570,IRISH,ENGLISH,36+ Years
1337,7870,L62,L62,17,1,K,5,G,~,U,~,12,0,I8,55,5,7676,FRENCH,ENGLISH,11-15 Years
1338,7858,K56,K56,19,1,E,1,G,E58,M,S,26,1,I3,55,18,11710,ITALIAN,ENGLISH,26-30 Years
1339,7858,J54,J54,15,1,K,1,K,E69,F,S,40,0,K3,12,18,11590,IRISH,ENGLISH,36+ Years
1340,7858,O68,O68,19,1,E,3,L,E56,F,S,20,0,I3,54,18,11530,ITALIAN,ENGLISH,16-20 Years
1341,7801,N66,N66,9Z,1,I,2,K,E52,M,S,12,2,K1,14,18,11731,SYRIAN,ENGLISH,11-15 Years
1342,7828,L62,L62,10,1,K,1,B,E88,F,A,7,0,I9,55,18,11559,GERMAN,ENGLISH,6-10 Years
1343,7858,K58,K58,19,1,E,1,C,E86,M,S,49,0,I9,52,18,11756,ITALIAN,ENGLISH,36+ Years
1344,7881,F32,F32,15,1,K,2,G,E34,F,S,9,3,K8,52,18,6779,IRISH,ENGLISH,6-10 Years
1345,7801,K58,K58,15,1,K,1,E,E87,F,S,57,0,K3,14,5,11762,IRISH,ENGLISH,36+ Years
1346,7870,D21,D21,15,1,K,1,C,E78,M,A,32,1,K6,51,18,7012,IRISH,ENGLISH,31-35 Years
1347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1348,7876,J52,J52,30,44,L,5,K,E51,F,S,5,0,K1,12,18,7836,RUSSIAN,AZERI,1-5 Years
1349,7840,J53,J53,2,1,K,7,B,E87,F,S,23,0,I9,51,18,11778,SCOTTISH,ENGLISH,20-25 Years
1350,7858,O68,O68,10,1,K,3,H,E61,M,S,24,0,I1,54,18,11554,GERMAN,ENGLISH,20-25 Years
1351,7858,J50,J50,20,1,O,1,D,E82,M,S,45,0,I9,51,18,11520,HISPANIC,ENGLISH,36+ Years
1352,7801,K58,K58,22,~,L,3,L,E56,M,S,20,0,K1,13,3,11743,POLISH,UNKNOWN,16-20 Years
1353,7840,L61,L61,16,1,K,1,D,E62,F,S,24,0,K5,12,18,11727,WELSH,ENGLISH,20-25 Years
1354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1355,7858,O68,O68,1,1,K,2,K,E60,F,S,40,0,K5,13,18,11561,ENGLISH,ENGLISH,36+ Years
1356,7801,L62,L62,30,1,L,5,B,E84,M,S,5,0,I9,14,18,11702,RUSSIAN,ENGLISH,1-5 Years
1357,7818,G38,G38,15,1,K,10,F,E61,M,S,0,0,I1,53,18,11706,IRISH,ENGLISH,0 Years
1358,7858,F32,F32,U4,1,A,3,F,E35,M,S,8,0,I8,52,18,11553,AFRICAN AMERICAN,ENGLISH,6-10 Years
1359,7876,M64,M64,19,1,E,4,E,~,F,~,3,0,I6,54,18,7928,ITALIAN,ENGLISH,1-5 Years
1360,7801,K56,K56,19,1,E,3,F,E56,M,S,24,1,I3,54,18,11801,ITALIAN,ENGLISH,20-25 Years
1361,7858,M64,M64,1,1,K,2,E,E50,M,S,1,0,I6,52,18,11783,ENGLISH,ENGLISH,1-5 Years
1362,7840,K55,K55,2,1,K,1,H,E56,F,S,3,0,K9,11,18,11764,SCOTTISH,ENGLISH,1-5 Years
1363,7840,O68,O68,19,1,E,1,L,E56,M,S,58,0,K6,55,18,11705,ITALIAN,ENGLISH,36+ Years
1364,7801,P70,P70,1,1,K,2,L,E52,F,S,10,0,I8,54,18,11507,ENGLISH,ENGLISH,6-10 Years
1365,7839,K58,K58,1,1,K,1,L,E86,M,S,16,0,I9,54,3,11792,ENGLISH,ENGLISH,16-20 Years
1366,7840,~,UNKNOWN,~,~,~,1,~,~,~,~,~,~,~,~,18,11789,UNKNOWN,UNKNOWN,Missing
1367,7837,B11,B11,E5,1,A,3,D,E32,F,A,2,0,I1,52,5,10467,AFRICAN AMERICAN,ENGLISH,1-5 Years
1368,7801,N65,N65,30,1,L,1,E,E78,F,S,47,0,I9,12,18,11803,RUSSIAN,ENGLISH,36+ Years
1369,7868,G35,G35,53,1,N,3,H,E58,F,S,2,0,K3,14,18,11951,CHINESE,ENGLISH,1-5 Years
1370,7801,K58,K58,85,1,A,2,L,E52,M,A,9,0,I6,55,18,11746,AFRICAN AMERICAN,ENGLISH,6-10 Years
1371,7868,L62,L62,10,1,K,2,B,E69,M,A,2,0,I9,13,18,11955,GERMAN,ENGLISH,1-5 Years
1372,7836,C14,C14,~,~,~,5,G,E46,M,A,14,0,I8,51,18,11203,UNKNOWN,UNKNOWN,11-15 Years
1373,7868,F32,F32,20,20,O,13,H,E53,F,P,0,0,I8,51,18,11772,HISPANIC,SPANISH,0 Years
1374,7839,K58,K58,15,1,K,1,F,~,F,~,12,0,I9,51,18,11931,IRISH,ENGLISH,11-15 Years
1375,7836,H42,H42,70,1,I,1,G,E31,M,A,32,0,K1,13,18,11229,ARAB,ENGLISH,31-35 Years
1376,7858,O68,O68,66,1,J,2,L,E57,M,S,21,1,I1,53,18,11710,JEWISH,ENGLISH,20-25 Years
1377,7868,G38,G38,22,1,L,1,F,E33,M,S,39,0,I6,55,18,11772,POLISH,ENGLISH,36+ Years
1378,7801,J53,J53,20,~,O,3,J,E53,M,A,21,2,I1,52,18,11743,HISPANIC,UNKNOWN,20-25 Years
1379,7868,J53,J53,19,1,E,1,H,E54,F,S,13,2,K5,52,18,11755,ITALIAN,ENGLISH,11-15 Years
1380,7848,P70,P70,10,~,K,1,B,E84,F,A,2,0,I9,14,18,11050H,GERMAN,UNKNOWN,1-5 Years
1381,7858,J53,J53,10,1,K,2,D,E77,M,S,9,0,K6,11,18,11793,GERMAN,ENGLISH,6-10 Years
1382,7801,N66,N66,1,1,K,5,H,E53,M,S,16,1,I2,54,3,11709,ENGLISH,ENGLISH,16-20 Years
1383,7858,K58,K58,19,1,E,4,H,I30,F,A,0,0,I8,54,18,11793,ITALIAN,ENGLISH,0 Years
1384,7801,J49,J49,85,1,A,2,E,E35,F,A,9,2,K3,14,18,11798,AFRICAN AMERICAN,ENGLISH,6-10 Years
1385,7808,F33,F33,20,20,O,2,E,E51,M,S,10,0,I6,52,18,6850,HISPANIC,SPANISH,6-10 Years
1386,7839,H39,H39,5,1,G,1,D,E74,F,S,12,0,I9,11,18,11901A,NORWEGIAN,ENGLISH,11-15 Years
1387,7848,L62,L62,10,1,K,8,D,~,F,~,4,0,I9,51,18,11021C,GERMAN,ENGLISH,1-5 Years
1388,7870,K56,K56,9N,1,B,2,F,E59,M,S,36,0,K3,11,18,7512,FILIPINO,ENGLISH,36+ Years
1389,7868,K56,K56,19,19,E,4,E,~,M,S,21,3,U0,0,18,11784,ITALIAN,ITALIAN,20-25 Years
1390,7868,J51,J51,19,1,E,5,G,E36,F,S,8,4,I8,53,18,11727,ITALIAN,ENGLISH,6-10 Years
1391,7836,C15,C15,20,1,O,3,A,E42,B,M,0,0,I6,55,18,11212,HISPANIC,ENGLISH,0 Years
1392,7864,P70,P70,19,1,E,6,K,E50,F,A,4,0,I4,54,18,7722,ITALIAN,ENGLISH,1-5 Years
1393,7801,L63,L63,10,1,K,2,F,E53,F,A,22,1,I3,14,18,11740,GERMAN,ENGLISH,20-25 Years
1394,7840,K58,K58,19,1,E,4,B,E61,M,S,33,0,K1,12,18,11780,ITALIAN,ENGLISH,31-35 Years
1395,7836,B12,B12,U1,1,A,5,C,I24,F,A,7,0,I3,52,18,11212,AFRICAN AMERICAN,ENGLISH,6-10 Years
1396,7840,K58,K58,19,1,E,2,F,E59,F,S,27,2,I5,54,18,11787,ITALIAN,ENGLISH,26-30 Years
1397,7801,K58,K58,19,1,E,1,H,E58,M,S,25,0,K3,13,18,11729,ITALIAN,ENGLISH,20-25 Years
1398,7858,K56,K56,15,1,K,1,E,E78,F,S,20,2,K9,14,18,11783,IRISH,ENGLISH,16-20 Years
1399,7801,O68,O68,10,1,K,2,F,E63,M,S,34,0,K1,12,18,11731,GERMAN,ENGLISH,31-35 Years
1400,7858,L62,L62,20,1,O,1,C,E83,M,S,43,0,K9,11,18,11572,HISPANIC,ENGLISH,36+ Years
1401,7839,K59,K59,1,1,K,1,H,E57,M,S,17,2,I1,14,18,11935,ENGLISH,ENGLISH,16-20 Years
1402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1403,7801,L63,L63,19,1,E,1,L,E46,M,S,46,0,K3,12,5,11050,ITALIAN,ENGLISH,36+ Years
1404,7840,J54,J54,15,1,K,2,G,E46,M,S,13,1,I2,52,18,11779,IRISH,ENGLISH,11-15 Years
1405,7840,J49,J49,QQ,~,L,2,C,E55,M,S,14,0,I6,52,18,11738,Yugoslavia (name changed to,UNKNOWN,11-15 Years
1406,7801,L62,L62,66,1,J,1,D,E75,F,S,10,0,I9,12,18,11747,JEWISH,ENGLISH,6-10 Years
1407,7840,J54,J54,~,~,~,4,E,E72,F,S,27,0,K1,53,18,11752,UNKNOWN,UNKNOWN,26-30 Years
1408,7882,B12,B12,20,20,O,28,E,I37,M,S,10,0,I6,55,18,10566,HISPANIC,SPANISH,6-10 Years
1409,7870,K56,K56,15,1,K,2,K,E58,M,S,20,0,I1,13,18,7663,IRISH,ENGLISH,16-20 Years
1410,7836,C17,C17,E2,1,A,1,I,E63,F,A,14,0,I5,12,5,11226,AFRICAN AMERICAN,ENGLISH,11-15 Years
1411,7840,K56,K56,15,1,K,2,J,E53,M,A,20,2,I2,54,18,11776,IRISH,ENGLISH,16-20 Years
1412,7837,C13,C13,20,20,O,6,E,E32,F,A,7,0,I1,55,18,10458,HISPANIC,SPANISH,6-10 Years
1413,7870,P71,P71,19,1,E,2,G,E68,M,S,31,0,I9,51,3,7481,ITALIAN,ENGLISH,31-35 Years
1414,7804,F32,F32,20,21,O,2,G,I54,U,S,0,0,I8,51,18,7002,HISPANIC,PORTUGUESE,0 Years
1415,7858,J54,J54,13,13,L,4,F,E42,M,S,2,0,I2,52,18,11783,CZECH,CZECH,1-5 Years
1416,7858,K59,K59,10,1,K,1,D,E90,M,S,52,0,K9,13,18,11793,GERMAN,ENGLISH,36+ Years
1417,7803,J54,J54,8U,1,M,3,F,E50,M,S,11,1,I1,53,18,10705,HAITIAN,ENGLISH,11-15 Years
1418,7801,K58,K58,19,1,E,1,D,E84,M,S,19,0,I9,54,18,11762,ITALIAN,ENGLISH,16-20 Years
1419,7870,L62,L62,~,~,~,2,E,E90,F,S,30,0,K9,13,18,7436,UNKNOWN,UNKNOWN,26-30 Years
1420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1421,7870,K58,K58,20,~,O,4,G,E52,M,A,25,0,I1,14,3,7442,HISPANIC,UNKNOWN,20-25 Years
1422,7806,J52,J52,20,20,O,2,E,~,M,~,16,0,I8,51,18,6824,HISPANIC,SPANISH,16-20 Years
1423,7837,B11,B11,20,1,O,1,D,E41,M,A,7,0,I6,52,3,10463,HISPANIC,ENGLISH,6-10 Years
1424,7802,L63,L63,10,1,K,1,F,E67,M,S,29,0,K1,12,18,7624,GERMAN,ENGLISH,26-30 Years
1425,7877,L63,L63,15,1,K,3,H,E37,M,S,35,0,I1,12,18,7421,IRISH,ENGLISH,31-35 Years
1426,7839,J54,J54,20,1,O,5,H,E55,M,S,11,0,I4,53,18,11952,HISPANIC,ENGLISH,11-15 Years
1427,7839,G36,G36,19,1,E,3,C,E52,F,A,0,0,I5,52,18,11933,ITALIAN,ENGLISH,0 Years
1428,7808,E27,E27,20,20,O,10,C,E36,F,A,2,1,I8,53,18,6851,HISPANIC,SPANISH,1-5 Years
1429,7803,F33,F33,2,1,K,6,H,I60,F,A,1,0,I3,55,18,10710,SCOTTISH,ENGLISH,1-5 Years
1430,7858,K56,K56,19,1,E,2,C,E84,F,S,10,1,I9,51,18,11783,ITALIAN,ENGLISH,6-10 Years
1431,7801,J52,J52,15,1,K,3,G,E64,M,A,22,0,I5,54,18,11746A,IRISH,ENGLISH,20-25 Years
1432,7868,J51,J51,15,1,K,2,K,E43,F,S,20,3,I3,13,3,11720,IRISH,ENGLISH,16-20 Years
1433,7870,O68,O68,19,1,E,1,D,E55,F,S,22,0,I3,51,18,7470,ITALIAN,ENGLISH,20-25 Years
1434,7836,G35,G35,19,1,E,1,A,E54,F,A,14,0,I5,51,3,11214,ITALIAN,ENGLISH,11-15 Years
1435,7801,P70,P70,11,1,K,1,B,E85,M,S,45,0,K3,13,5,11753,AUSTRIAN,ENGLISH,36+ Years
1436,7801,L62,L62,10,1,K,2,D,E80,M,S,37,1,I9,51,5,11743,GERMAN,ENGLISH,36+ Years
1437,7801,K58,K58,30,1,L,1,G,E85,M,S,49,0,K9,55,17,11579,RUSSIAN,ENGLISH,36+ Years
1438,7873,L63,L63,10,1,K,7,G,E64,M,S,5,0,K1,12,18,10954A,GERMAN,ENGLISH,1-5 Years
1439,7801,O68,O68,1,1,K,2,F,E58,M,S,21,1,K9,14,18,11803,ENGLISH,ENGLISH,20-25 Years
1440,7802,O68,O68,33,~,E,4,K,E48,M,S,14,2,K6,51,18,7626,GREEK,UNKNOWN,11-15 Years
1441,7840,L63,L63,66,1,J,3,I,E24,M,S,32,0,I4,52,18,11725,JEWISH,ENGLISH,31-35 Years
1442,7868,N65,N65,15,1,K,4,L,E39,M,S,11,0,I4,51,5,11733,IRISH,ENGLISH,11-15 Years
1443,7808,N65,N65,1,1,K,1,J,E81,F,S,42,0,K4,14,18,6878,ENGLISH,ENGLISH,36+ Years
1444,7866,K58,K58,15,1,K,2,B,E65,F,S,13,0,I9,14,18,07712B,IRISH,ENGLISH,11-15 Years
1445,7862,B12,B12,20,20,O,3,C,E48,F,A,20,0,I8,51,18,7093,HISPANIC,SPANISH,16-20 Years
1446,7858,L60,L60,E2,1,A,2,F,E69,M,S,20,0,I9,51,18,11003,AFRICAN AMERICAN,ENGLISH,16-20 Years
1447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1448,7840,O68,O68,1,1,K,1,L,E50,F,S,20,0,I5,54,18,11782,ENGLISH,ENGLISH,16-20 Years
1449,7836,D21,D21,I3,1,A,2,C,E72,M,A,0,0,I9,55,5,11207,AFRICAN AMERICAN,ENGLISH,0 Years
1450,7802,N65,N65,10,1,K,2,B,E74,F,S,40,0,K9,11,18,7675,GERMAN,ENGLISH,36+ Years
1451,7840,H42,H42,2,1,K,3,E,~,F,~,11,0,I9,51,18,11961,SCOTTISH,ENGLISH,11-15 Years
1452,7870,B12,B12,22,1,L,2,C,E52,M,A,17,0,K9,51,18,7604,POLISH,ENGLISH,16-20 Years
1453,7828,P71,P71,66,1,J,1,J,E66,M,S,31,0,I9,54,3,11559,JEWISH,ENGLISH,31-35 Years
1454,7801,J49,J49,19,1,E,2,F,E38,F,S,9,2,I8,12,18,11704,ITALIAN,ENGLISH,6-10 Years
1455,7801,L63,L63,1,1,K,3,U,~,F,S,0,0,U0,0,18,11762,ENGLISH,ENGLISH,0 Years
1456,7836,K55,K55,8U,17,M,2,E,~,M,~,24,0,I8,52,18,11203,HAITIAN,FRENCH,20-25 Years
1457,7867,B12,B12,22,~,L,2,H,~,M,~,16,0,I1,52,18,8752,POLISH,UNKNOWN,16-20 Years
1458,7801,J54,J54,19,1,E,2,F,E40,M,S,37,0,I4,52,18,11801,ITALIAN,ENGLISH,36+ Years
1459,7882,J54,J54,2,1,K,3,G,E44,F,S,19,0,K3,11,18,10980,SCOTTISH,ENGLISH,16-20 Years
1460,7801,L63,L63,1,1,K,1,F,E67,M,S,32,0,K3,14,18,11747,ENGLISH,ENGLISH,31-35 Years
1461,7840,L60,L60,5,1,G,3,J,I52,F,S,7,0,I3,55,18,11787,NORWEGIAN,ENGLISH,6-10 Years
1462,7806,L63,L63,12,1,L,2,C,E75,M,S,31,0,I9,51,3,6824,HUNGARIAN,ENGLISH,31-35 Years
1463,7858,L62,L62,30,1,L,2,E,E66,M,S,36,0,K3,14,3,11572,RUSSIAN,ENGLISH,36+ Years
1464,7868,K58,K58,20,20,O,3,G,E44,M,A,14,1,I1,12,18,11720,HISPANIC,SPANISH,11-15 Years
1465,7876,K59,K59,53,53,N,1,G,E89,M,S,20,0,K2,13,18,7058,CHINESE,CHINESE (MANDARIN,
1466,7801,P70,P70,30,1,L,1,F,E67,M,S,40,0,K4,14,18,11702,RUSSIAN,ENGLISH,36+ Years
1467,7806,J51,J51,19,1,E,6,E,~,F,~,14,0,I6,13,18,6525,ITALIAN,ENGLISH,11-15 Years
1468,7840,P70,P70,19,19,E,1,H,I55,F,S,2,0,I8,51,18,11780,ITALIAN,ITALIAN,1-5 Years
1469,7801,P70,P70,1,1,K,2,F,E68,M,S,28,0,I9,54,18,11746,ENGLISH,ENGLISH,26-30 Years
1470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1471,7858,K58,K58,19,1,E,1,H,E51,F,S,16,0,I8,55,18,11565,ITALIAN,ENGLISH,16-20 Years
1472,7808,L62,L62,1,1,K,3,J,I43,F,A,5,0,K4,51,3,6840,ENGLISH,ENGLISH,1-5 Years
1473,7837,B08,B08,E4,1,A,4,A,~,M,~,4,0,I8,55,18,10456,AFRICAN AMERICAN,ENGLISH,1-5 Years
1474,7840,L62,L62,4,1,G,3,G,~,M,S,21,2,U0,0,3,11725,SWEDISH,ENGLISH,20-25 Years
1475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1476,7883,J53,J53,1,1,K,2,L,E54,M,S,13,0,I6,52,18,12533,ENGLISH,ENGLISH,11-15 Years
1477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1478,7840,J51,J51,20,1,O,1,G,E54,F,S,26,1,K3,12,18,11961,HISPANIC,ENGLISH,26-30 Years
1479,7816,K58,K58,15,1,K,1,F,~,U,~,11,0,I8,52,3,11954,IRISH,ENGLISH,11-15 Years
1480,7858,H42,H42,20,20,O,2,D,E67,M,S,15,0,I9,51,18,11554,HISPANIC,SPANISH,11-15 Years
1481,7865,C17,C17,20,20,O,10,A,~,F,~,2,0,I6,55,18,8701,HISPANIC,SPANISH,1-5 Years
1482,7840,L60,L60,19,1,E,4,F,E68,M,S,32,0,I9,51,3,11727,ITALIAN,ENGLISH,31-35 Years
1483,7801,J54,J54,1,1,K,1,E,E76,M,S,48,0,I9,55,5,11542,ENGLISH,ENGLISH,36+ Years
1484,7803,C17,C17,20,20,O,2,B,E62,F,A,3,0,I5,55,18,10705,HISPANIC,SPANISH,1-5 Years
1485,7801,J53,J53,19,1,E,2,E,E51,M,S,49,0,K5,13,5,11762,ITALIAN,ENGLISH,36+ Years
1486,7840,J52,J52,E5,1,A,1,F,E60,M,S,9,0,K6,11,5,11722,AFRICAN AMERICAN,ENGLISH,6-10 Years
1487,7840,D21,D21,1,1,K,3,E,I41,M,A,0,0,I8,51,18,11961,ENGLISH,ENGLISH,0 Years
1488,7868,J53,J53,16,1,K,2,A,I26,U,S,2,0,I8,55,18,11719,WELSH,ENGLISH,1-5 Years
1489,7837,B08,B08,~,~,~,~,A,~,U,~,8,0,I8,51,18,10473,UNKNOWN,UNKNOWN,6-10 Years
1490,7839,J53,J53,33,33,E,2,F,~,F,~,7,0,I3,52,18,11946,GREEK,GREEK,6-10 Years
1491,7801,F31,F31,19,1,E,6,C,E32,M,A,3,0,I8,51,18,11702,ITALIAN,ENGLISH,1-5 Years
1492,7808,B10,B10,1,1,K,11,A,~,F,~,6,0,I8,51,18,6902,ENGLISH,ENGLISH,6-10 Years
1493,7840,H42,H42,19,1,E,1,D,E76,F,S,41,0,I9,51,5,11778,ITALIAN,ENGLISH,36+ Years
1494,7868,J52,J52,10,1,K,4,G,E39,M,S,10,2,K6,12,18,11949,GERMAN,ENGLISH,6-10 Years
1495,7870,~,UNKNOWN,~,~,~,1,~,~,~,~,~,~,~,~,18,7407,UNKNOWN,UNKNOWN,Missing
1496,7837,B12,B12,20,20,O,2,D,E27,F,A,4,1,I5,52,18,10462,HISPANIC,SPANISH,1-5 Years
1497,7881,H41,H41,17,1,K,3,D,E67,F,S,0,0,K3,13,18,6795,FRENCH,ENGLISH,0 Years
1498,7868,J50,J50,2,1,K,2,B,E47,F,S,16,1,I8,55,5,11755,SCOTTISH,ENGLISH,16-20 Years
1499,7801,N66,N66,1,1,K,4,C,E53,M,S,15,1,I1,51,18,11731,ENGLISH,ENGLISH,11-15 Years
1500,7858,P70,P70,~,~,~,3,~,~,~,~,~,~,~,~,18,11557,UNKNOWN,UNKNOWN,Missing
1501,7882,O69,O69,1,1,K,1,G,E62,F,S,17,0,I8,54,18,10524,ENGLISH,ENGLISH,16-20 Years
1502,7840,L62,L62,37,1,L,1,B,E82,F,S,17,0,K9,11,18,11953,ROMANIAN,ENGLISH,16-20 Years
1503,7801,K58,K58,19,1,E,1,E,E60,U,S,54,0,K1,13,18,11735,ITALIAN,ENGLISH,36+ Years
1504,7862,G37,G37,20,20,O,2,F,E46,F,S,0,1,I2,52,18,7047,HISPANIC,SPANISH,0 Years
1505,7876,J52,J52,15,1,K,2,F,E48,F,S,14,1,K3,13,18,7005,IRISH,ENGLISH,11-15 Years
1506,7840,K56,K56,19,1,E,5,G,E60,M,S,13,1,I8,52,18,11779,ITALIAN,ENGLISH,11-15 Years
1507,7801,L63,L63,20,1,O,1,H,E72,M,S,39,0,K1,14,18,11758,HISPANIC,ENGLISH,36+ Years
1508,7801,J53,J53,10,1,K,2,L,E49,M,S,21,2,I3,51,18,11801,GERMAN,ENGLISH,20-25 Years
1509,7858,P70,P70,15,1,K,3,L,E48,F,S,41,1,I8,54,18,11570,IRISH,ENGLISH,36+ Years
